UniqueCount	AmbigCount
10	103
9	0
28	30
37	0
39	0
86	0
29	0
54	15
44	0
9	0
118	0
1	41
95	0
73	0
13	0
14	0
49	0
1	0
22	16
17	0
45	0
17	0
14	0
285	0
42	0
97	0
109	0
52	0
29	13
95	0
86	0
31	7
34	0
311	0
58	0
13	0
3	0
2	0
14	0
0	3
67	0
52	0
111	0
99	0
225	55
45	0
130	0
222	0
34	0
291	142
1	1
423	0
66	0
3	40
124	0
211	0
1391	435
0	5
9	0
86	0
123	4
32	0
486	103
167	0
56	0
22	0
52	0
45	4
335	0
29	0
18	0
31	0
41	0
51	0
63	0
174	0
102	0
5	504
29	0
48	0
0	0
8	0
147	0
27	0
63	0
0	19
14	0
1	16
35	1
258	0
21	0
105	0
2	0
0	5
12	0
12	0
81	0
14	0
62	0
36	0
308	0
161	0
16	0
76	4
0	0
463	2666
70	0
2	3
249	0
0	3
19	0
1	0
123	0
8	61
42	0
0	7
6	0
1	22
0	1
9	0
21	0
49	0
3	0
1	0
31	0
58	0
410	0
24	0
304	21
23	0
16	0
31	0
1	0
61	0
7	21
746	0
30	0
47	6
0	0
55	0
136	0
28	0
0	7
595	0
17	0
11	0
265	0
45	0
0	5
669	0
3	0
14	0
55	0
47	0
48	0
20	0
35	0
964	0
135	0
161	0
35	0
102	0
70	23
88	0
269	0
1	7
168	0
229	0
31	21
14105	221
153	0
22	0
4	0
0	15
7	17
3	0
68	0
3	37
0	432
266	0
26	0
62	0
28	0
0	0
51	0
93	0
25	0
79	0
88	2
56	0
76	0
41	0
54	0
8	0
89	0
13	0
935	0
16	0
315	160
109	0
0	2
68	0
15	0
83	0
21	0
0	0
174	0
0	1
237	0
338	0
28	0
22	0
2450	0
78	0
11	67
36	0
251	0
0	24
15	0
25	0
42	0
188	0
73	0
31	0
10	0
859	0
14	0
0	360
102	0
262	0
35	0
2	0
23	0
121	0
137	0
41	0
41	0
899	105
18	0
254	0
17	0
34	0
137	0
3	0
2	0
0	0
54	0
86	0
94	0
18	0
61	0
150	0
1	0
21	0
35	0
10	0
9	0
490	0
10	0
0	16
78	0
254	0
19	0
63	0
0	0
142	0
42	0
79	36
134	0
81	31
126	0
0	30
36	0
54	0
65	0
64	0
469	6
2538	0
6	0
168	0
15	0
300	0
32	0
273	205
11	0
82	0
6	0
91	0
211	0
69	0
0	0
176	0
64	0
59	0
319	30
344	201
159	0
32	0
42	0
19	0
131	0
0	21
549	734
56	0
15	0
16	0
256	0
66	0
31	0
15	0
6	0
0	12
488	6
34	0
79	0
209	0
44	0
58	0
275	0
1	0
10	0
50	0
27	0
0	0
34	0
2	21
52	0
0	12
32	0
39	0
191	10
68	8
218	618
109	0
5	0
17	0
87	0
491	110
37	0
31	0
2	20
9	0
100	0
65	0
675	239
4	0
0	3
40	0
99	0
230	2
35	0
142	0
41	0
3	0
0	0
17	0
14	504
67	0
569	0
146	0
0	1
14	0
32	5
10	0
423	0
15	0
24	0
60	11
64	0
138	0
0	0
19	0
62	0
90	0
40	7
11	0
273	0
88	0
8	0
16	0
1673	0
76	0
32	0
59	0
64	0
6	485
21	7
6	0
42	0
26	0
26	0
0	0
13	0
6	26
73	0
0	1
3	7
26	0
408	0
85	0
19	0
5	0
30	0
106	0
11	0
125	0
16	0
48	0
66	0
422	0
119	0
36	0
81	90
264	0
14	0
64	14
293	0
50	0
232	10
5	0
322	0
125	0
15	0
30	0
2	0
3	0
37	11
163	0
4	0
121	0
10	0
66	0
364	0
65	0
343	0
259	0
85	0
235	0
6	0
8	0
0	0
452	59
94	21
1	0
11	0
61	0
105	0
11	0
320	0
176	0
1	0
51	0
39	0
13	0
7	51
59	0
98	0
9	0
351	0
0	0
3	3
33	0
1	0
32	0
8	0
0	99
115	0
0	0
50	0
72	0
20	0
108	0
35	0
90	0
60	512
160	0
24	0
0	0
8	0
47	0
0	0
84	0
23	0
46	0
0	7
444	0
31	0
6	76
2	28
18	0
512	0
76	0
72	0
103	18
128	0
50	0
3	0
89	0
6	0
0	0
15	0
53	0
19	0
33	0
25	0
97	0
173	0
4	0
31	0
137	0
53	0
240	0
26	0
16	0
65	0
151	0
74	0
2213	0
71	0
65	0
37	0
5	0
31	0
37	0
1504	73
647	0
53	2
0	0
52	0
14	1
5	0
112	0
45	0
3	0
708	0
640	0
57	0
372	0
7	0
6	0
611	456
94	0
25	0
77	0
142	0
18	0
83	0
42	0
62	0
23	0
54	0
7	0
0	0
313	0
0	158
47	0
1	0
0	0
48	0
118	0
0	14
21	0
29	0
78	0
37	0
6	0
2	0
4	37
17	0
56	0
42	0
42	0
31	0
0	1
2	0
166	0
1	0
120	0
0	2
15	0
73	0
77	0
30	0
203	0
54	0
0	0
0	0
142	0
32	9
52	0
22	0
62	0
43	0
34	0
75	0
0	18
89	0
16	8
35	0
182	0
67	0
88	0
69	0
2	0
22	0
0	36
37	0
285	0
9	0
668	0
42	0
195	0
0	1
65	0
100	0
350	0
60	31
35	0
37	0
14	142
0	0
164	0
70	0
240	0
1	0
79	0
27	0
87	0
387	8
57	0
14	0
293	0
188	0
929	0
0	10
4	6
18	0
30	0
0	159
22	0
69	737
65	0
58	0
27	0
37	0
4	0
410	87
85	0
50	0
33	0
49	0
17	0
15	0
1842	0
101	12
105	0
2	10
17	0
0	12
1204	301
28	0
15	0
93	0
11	0
13	0
22	0
43	0
574	757
18	0
55	0
39	0
1384	0
12	0
65	0
0	0
0	0
27	0
21	3
28	5
68	0
59	0
3	3
108	0
32	0
32	0
89	0
1	0
28	0
57	0
12	0
159	0
26	0
35	0
69	0
118	0
28	0
26	0
7	0
4	0
350	0
8	0
24	0
9	0
1	0
1	0
39	0
54	0
44	0
68	0
161	0
6	9
141	0
60	0
113	0
54	0
20	0
7	0
48	0
0	20
2646	198
71	0
0	4
10	0
31	0
0	6
229	0
664	0
0	0
38	0
346	0
5	0
23	0
5	5
308	0
195	11
651	0
33	0
34	0
343	0
158	0
73	0
0	103
47	0
81	0
84	6
23	0
24	0
3	3
11	0
97	0
59	68
87	0
10	0
2	152
483	24579
115	0
140	0
17	0
64	0
7	1
8	0
89	0
2	0
1	16
28	0
1962	0
94	0
1	0
37	0
4	0
0	3
39	5
48	0
25	0
435	1610
481	0
40	0
0	0
34	0
158	0
19	0
27	0
5	0
8	0
41	0
31	0
229	0
5	1
20	0
38	0
1	0
259	58
22	1
15	12
219	0
8	14
83	0
40	0
17	0
21	0
122	0
203	0
133	0
67	0
38	0
155	0
56	0
18	0
64	0
170	0
19	0
435	0
25	28
227	0
106	0
34	348
14	0
58	0
30	0
38	0
8	446
30	0
3698	0
176	0
43	0
93	0
37	0
251	0
52	0
0	8
71	0
12	0
140	4
39	0
21	0
77	6
31	0
26	0
120	0
278	2
36	0
15	0
0	7
0	0
54	0
121	0
279	209
152	0
44	0
235	14
22	0
304	0
0	2
50	0
185	0
78	0
18	19
12	8
3	0
134	0
1066	0
0	0
143	76
0	0
74	0
2	25
26	0
508	0
1	0
27	0
36	0
3	0
11	0
122	49
3	4
123	0
51	0
16	0
14	0
57	0
137	0
11	0
3	24
14	0
0	0
6	106
0	19
18	0
15	198
104	0
18	5
309	0
898	735
58	0
8	471
40	0
1	0
34	0
9	33
13	0
35	0
3	0
0	0
14	0
7	0
6	0
70	7
0	0
1134	0
34	2
168	3
49	0
2	0
74	0
139	0
268	0
57	0
176	0
39	0
12	0
16	0
10	0
2	0
110	0
70	0
29	0
44	0
24	0
64	0
59	4628
225	0
0	12
137	0
0	0
30	0
23	0
133	0
14	42
53	0
276	0
0	2
21	0
45	0
65	0
5	9
313	0
82	0
11	0
706	0
45	0
36	0
74	0
31	0
23	0
129	0
1	5
29	0
49	0
13	0
26	0
28	0
1155	0
131	0
847	0
20	0
8	0
1263	0
23	0
823	0
45	0
0	0
25	90
0	28
65	0
108	8
63	0
1211	9172
53	0
29	0
33	0
17	0
334	0
16	0
80	0
58	0
0	0
31	0
0	0
45	10
175	0
1	0
68	0
24	0
0	0
447	4
286	0
13	0
57	0
20	0
218	26
0	0
137	0
0	0
2	0
23	4
31	0
44	0
27	0
132	0
19	0
0	7
46	0
0	0
141	0
37	0
3	0
12	0
29	0
7	43
35	7
20	0
15	0
777	0
85	0
48	0
7	0
13	0
21	0
36	0
311	0
25	0
41	0
12	0
43	0
49	0
26	0
1047	1
3	0
88	0
756	0
28	0
77	0
1	1
44	0
107	0
105	0
0	1
47	0
90	0
440	0
96	0
115	0
28	4
30	0
41	0
148	0
2	0
47	0
84	0
30	0
97	0
35	0
10	0
144	0
57	0
0	70
6	4
705	0
32	0
48	0
22	0
70	0
113	0
0	35
147	1126
19	0
33	0
47	0
0	67
33	0
34	0
77	0
0	6
2	0
78	0
36	0
1	11
156	0
78	0
3	24
68	0
344	0
19	0
113	0
2	0
0	11
36	0
0	457
185	517
29	0
45	0
0	0
16	0
51	9
150	0
0	3
60	0
0	0
99	0
43	0
24	0
45	0
54	0
15	0
52	0
25	0
63	79
8	3
34	0
28	0
15	35
0	0
933	37
27	0
0	0
29	0
98	0
179	0
3	10
104	0
0	0
1341	0
23	0
46	0
2	0
66	0
1	0
74	0
2	35
109	0
2500	0
109	0
49	0
270	0
32	0
20	0
11	0
3	0
46	0
49	0
119	0
48	0
192	0
3	17
15	0
0	0
6	0
7	2
16	0
23	0
55	0
17	0
42	0
3	0
70	0
78	0
399	245
28	0
10	0
243	110
101	0
33	0
8	0
35	0
0	1
25	0
0	0
34	0
65	0
70	0
11	0
1	0
110	0
1	0
8	19
405	0
46	0
104	0
0	2
0	2
63	0
0	123
59	0
52	0
1	3
0	6
13	0
6	32
7	0
58	0
37	0
98	0
1	6
57	0
24	0
378	67
3	0
16	0
13	0
38	0
12	0
19	0
121	0
0	2
17	0
115	0
14	0
45	1
7	0
38	0
62	0
22	0
27	0
103	0
39	0
32	0
7	0
69	0
131	0
21	0
10	100
76	0
184	43
11	0
83	0
175	0
1	0
50	20
50	9
1	13
11	0
14	0
52	0
2	45
27	0
0	3
21	0
110	7
11	0
48	0
35	0
50	0
2	0
44	0
550	0
57	0
2	0
25	0
2211	0
1	7
29	0
154	0
110	0
13	1081
51	0
18	0
48	0
17	0
10	0
70	0
15	0
0	0
35	0
60	0
45	0
19	0
0	0
85	0
0	6
168	0
528	0
0	0
24	0
13	53
53	0
17	0
44	0
67	0
1	0
0	0
0	0
81	0
38	0
30	0
25	0
54	0
0	22
22	0
61	5
104	0
0	29
12	0
109	0
61	0
317	0
543	44
195	0
11	0
35	0
101	0
95	0
527	0
28	0
31	0
48	0
46	0
167	0
119	0
276	970
105	0
30	59
16	0
401	0
128	0
6	0
56	0
22	0
68	0
86	0
16	0
49	0
0	0
85	0
190	0
82	0
325	0
120	0
8	45
20	14
36	0
0	14
35	0
30	0
0	0
33	0
63	0
101	0
14	0
0	13
0	62
917	0
188	0
236	348
99	0
9	0
85	0
40	0
34	0
0	0
315	4
62	20
860	245
31	0
42	0
1	0
12	0
187	0
97	0
154	0
87	0
97	0
59	0
20	0
195	0
0	47
19	0
119	0
28	0
23	17
2	0
0	0
33	0
2	56
41	0
38	0
101	0
17	0
78	0
138	0
91	0
536	0
8	0
28	0
131	0
18	0
107	0
4	0
13	0
144	0
1	0
1	0
4	0
81	1
14	0
26	0
9	0
1	17
130	0
594	18
21	0
69	0
2	17
53	0
204	0
0	89
344	0
78	0
68	7
121	0
112	0
21	0
40	0
4	2
31	0
25	0
21	0
48	0
87	14
59	0
3	0
70	0
41	0
29	0
277	0
44	0
598	0
58	0
154	0
191	0
209	0
134	0
64	0
28	0
32	0
4	0
4	13
49	0
14	0
17	0
20	0
198	0
9	0
121	0
176	0
330	0
32	0
1011	1736
256	0
33	0
21	0
1247	434
53	0
23	0
9	0
81	0
667	73
26	0
270	0
7	0
1046	0
262	0
1	0
29	0
290	0
17	0
0	0
36	0
2473	0
251	0
0	0
79	41
0	0
71	0
0	0
83	0
597	526
9	3
21	0
0	0
7	34
51	0
44	0
233	0
41	0
19	0
122	0
8	37
134	3
1	0
0	0
6	0
771	0
153	0
630	0
133	0
0	19
40	0
68	0
4	0
139	0
5	0
3	0
0	2531
9	0
23	0
22	0
37	0
67	0
113	0
67	0
55	0
29	0
26	0
13	0
23	0
63	0
102	0
12	0
56	0
12	0
19	1
55	16
382	0
32	0
0	9
71	0
57	0
0	0
11	0
167	0
658	0
502	0
70	0
23	0
82	0
45	0
2	0
22	0
112	0
18	0
36	0
26	0
310	87
43	0
20	0
54	0
0	11
17	0
900	0
103	0
21	0
266	0
516	0
47	0
13	0
93	0
0	32
41	0
123	5
44	0
31	0
1327	0
19	0
9	0
0	5
32	0
55	0
61	0
28	0
196	67
208	0
0	8
5	0
52	0
109	0
84	0
74	0
136	0
330	5828
1	0
3	0
19	0
25	0
0	4
139	0
64	0
21	0
2	0
21	0
4	0
0	19
35	0
1	0
217	0
182	0
16	0
224	0
0	7
49	0
138	0
0	0
40	0
201	0
34	0
17	0
50	2
208	160
269	0
0	0
532	0
0	0
325	275
196	0
41	0
35	0
0	9
39	1
3	0
2	0
106	0
15	0
11	0
404	0
192	0
38	0
1	0
10	0
204	0
0	0
39	0
35	0
1	0
36	0
79	0
333	0
0	9
5	0
0	0
201	10
26	0
71	0
34	0
37	0
57	0
1	0
93	0
30	85
25	0
13	0
33	0
23	0
26	0
84	0
24	0
16	0
182	0
99	0
5	0
32	0
99	0
2	29
173	0
86	0
27	0
11	0
25	0
7	0
0	2
185	0
18	0
122	0
22	0
326	0
256	20
326	0
103	0
107	0
41	0
103	0
45	0
683	1
0	0
74	0
9	0
118	0
1	0
18	0
32	9
33	0
0	0
40	1
190	0
90	0
9	0
1780	0
113	0
7	0
86	0
116	0
35	0
8	0
15	0
45	0
30	0
53	0
0	0
57	0
0	1
207	21
1	117
3	0
41	51
65	0
38	1
107	0
2	2
28	26
23	0
28	0
62	0
33	0
29	0
92	0
92	0
0	3
524	0
33	0
43	3
66	0
0	8
71	7
223	0
24	0
35	0
23	0
34	7
1	0
25	0
243	0
18	0
20	0
13	0
151	0
35	0
0	0
46	0
31	0
65	0
0	6
8	0
174	0
8	0
14	0
39	0
57	0
125	0
8	0
0	0
449	0
2	0
2	0
38	0
43	0
44	32
55	4
28	17
19	0
41	0
119	0
72	0
5498	0
87	0
68	0
0	0
37	0
124	0
97	0
0	10
55	0
15	0
6	0
3	0
63	0
0	0
50	0
21	0
349	0
286	0
51	0
36	0
19	17
1	12
0	0
8	0
186	0
0	0
106	0
22	0
39	0
68	0
1966	0
17	0
25	0
48	0
82	0
52	0
49	0
18	0
0	2
36	0
165	0
95	927
37	0
16	0
6	1
78	0
8	0
149	0
26	0
25	0
256	0
42	0
148	0
5	11
30	0
4	0
19	0
137	0
20	0
0	4
7	0
32	0
14	16
69	0
16	0
9	33
44	0
53	0
8	0
27	0
112	11
86	0
44	0
33	0
19	0
0	0
35	0
28	0
22	0
313	24579
112	0
42	0
11	0
50	0
47	0
64	0
18	0
50	0
46	4851
31	6
38	0
145	0
229	198
17	0
33	0
32	0
170	0
0	5
16	419
231	0
18	0
3	0
3444	8648
24	16
139	0
10	0
1	56
4	0
35	1
53	0
7	0
42	0
29	0
3	0
87	0
6	0
1	0
40	0
82	0
47	0
416	165
11	16
14	9
9	0
196	0
0	0
11	0
10	0
0	0
233	0
179	0
5	0
28	0
29	0
0	4
42	0
72	0
10	0
12	0
26	0
20	0
28	0
158	9
26	0
10	20
7	0
909	0
136	0
18	0
708	0
84	0
22	0
37	0
4	0
182	0
91	0
40	0
3	41
29	0
32	0
16	0
62	0
32	0
0	29
278	0
74	0
116	0
11	14
80	0
3	13
0	0
11	2
28	0
64	0
65	0
190	4
0	4
0	2362
46	0
5	0
116	0
65	0
59	0
0	0
48	0
14	0
24	0
0	7
3	0
1	26
34	6
2	5
22	0
56	0
15	0
10	0
25	0
10	0
13	0
43	0
9	0
10	0
146	0
42	0
9	0
58	0
1	0
9	0
203	0
24	0
27	0
156	6
30	1538
75	46
12	0
62	0
1005	0
7	2
0	3
52	0
32	0
90	0
88	0
146	0
48	35
143	0
26	0
15	0
0	4
16	0
92	0
11	0
19	0
30	0
8	0
10	0
481	0
39	0
35	0
1	1
209	0
6	0
58	0
55	0
61	0
26	0
28	0
57	0
10	0
58	5
57	0
46	0
44	0
1	0
221	0
82	0
22	0
2	6
0	30
31	0
0	0
41	0
7	2
1	14
602	0
37	0
414	0
20	0
13	0
496	0
115	0
35	0
3	0
91	0
18	0
113	0
106	0
25	0
0	0
274	0
21	0
18	0
76	0
4	5
224	0
15	0
37	0
265	0
519	0
0	0
59	0
0	2431
82	0
75	0
9	0
100	0
68	0
52	0
8	0
208	0
13	0
18	0
11	0
23	0
54	19
59	0
46	0
4910	105
25	0
24	0
29	0
71	4
104	0
51	0
0	10
83	9
4	0
68	0
16	0
138	0
178	0
85	0
2	0
15	0
36	0
170	0
45	0
1	0
62	0
61	0
37	0
15	0
0	0
46	43
143	0
13	0
24	0
36	17
22	0
73	0
43	0
3	0
13	0
66	0
10	0
22	0
14	0
902	0
50	0
35	0
67	0
26	0
92	0
9	0
46	0
167	0
98	0
29	0
0	9
49	0
337	0
0	20
12	0
0	122
25	0
119	5
107	0
226	0
1	0
61	0
142	0
103	0
45	0
39	0
40	0
31	0
40	0
66	0
10	0
109	0
0	3
1101	12
39	0
4	0
54	0
42	1
44	0
0	1
4032	20094
230	21
127	0
19	0
43	0
13	0
0	8
38	0
51	0
26	0
6	0
19	0
101	0
89	0
249	0
62	0
38	0
189	0
12	41
158	0
109	1
37	0
377	0
92	0
40	0
15	0
0	1
4	0
127	0
43	0
71	0
41	0
403	0
0	90
36	0
54	0
39	0
50	0
198	0
11	0
855	73
23	0
11	44
20	0
0	1
410	0
2	0
16	0
33	0
0	1
0	0
54	0
151	0
236	0
403	0
195	0
451	0
9	28
971	2666
40	0
75	0
31	0
18	0
5138	0
34	0
25	0
46	0
37	43
55	0
19	0
255	0
69	0
12	0
27	0
67	0
1	0
232	0
11	0
87	0
8	0
561	0
94	68
17	14
122	0
32	0
0	0
78	0
0	9
170	0
1	11
53	0
4	6
107	0
36	0
2	24
13	0
59	0
66	0
488	0
59	0
65	0
927	0
28	0
35	0
45	0
50	25
14	0
0	0
30	0
0	0
80	0
26	0
4	0
57	0
230	0
106	0
117	9
1	122
0	0
14	0
0	0
0	0
48	12
342	0
776	37
40	4
98	0
78	21
16	0
172	0
21	0
0	5
67	0
9	0
62	0
44	0
19	0
88	19
78	0
34	0
16	0
1	6
35	0
6	0
15	0
54	0
85	0
444	23
23	0
507	79
0	4
85	0
926	4
106	0
216	58
37	0
2	0
0	47
0	8
29	0
63	0
54	0
54	0
5	0
217	0
61	0
32	0
410	70
137	0
15	0
25	0
94	0
13	0
101	0
24	0
62	0
43	0
1	0
34	0
551	31
29	4
43	0
0	52
54	0
43	0
38	0
16	1
68	2
23	0
102	288
7	0
40	0
55	0
197	9
54	0
167	0
86	0
1051	0
152	0
221	970
173	0
36	0
222	0
23	0
0	1060
0	0
35	0
34	0
20	0
0	0
0	0
15	0
17	78
187	0
21	0
77	20
4	5
214	9
0	35
1	13
6	0
13	0
439	0
53	19
12	0
29	0
29	0
4	0
252	0
5	0
12	0
207	2014
44	0
225	0
51	0
55	0
27	0
1	6
85	0
8	0
3	43
0	0
38	0
0	0
22	0
31	0
55	0
210	0
194	0
193	0
555	5
0	2
41	0
18	0
144	0
3	0
20	0
4	0
29	0
43	0
506	0
9	26
11	0
11	0
50	14
115	0
303	606
114	0
112	0
59	0
11	0
1	11
16	0
40	0
20	0
172	0
59	0
1	0
2	0
253	10
5	0
25	0
30	0
2	0
40	0
5	0
41	0
56	0
9	0
59	0
35	0
44	0
243	0
0	3
1165	0
81	0
4	0
52	0
7	0
61	0
8	0
66	0
130	0
7	0
65	0
306	102
147	0
37	25
10	2
35	6
82	0
18	0
341	0
91	0
31	0
25	68
33	0
522	5
13	53
29	0
2	4
0	0
182	0
16	0
18	0
37	0
402	0
16	0
198	0
105	0
61	0
0	0
128	0
50	0
79	0
0	0
8	0
97	0
38	0
97	0
177	0
858	21
259	0
140	0
116	0
1	0
33	3
66	0
497	0
29	0
10	0
104	0
92	482
39	0
67	0
0	0
31	0
8182	0
0	0
49	36
66	0
61	28
3	0
432	0
0	0
3	0
5	46
45	0
29	0
21	3
423	51
140	0
44	0
0	0
53	1
0	0
0	0
79	0
6	0
57	0
13	0
38	0
0	0
33	0
1	0
0	2
41	5
31	0
120	498
0	0
27	0
66	0
34	0
17	0
58	0
92	7
173	0
201	0
47	0
27	0
0	0
93	0
69	0
31	0
42	0
134	3
34	0
0	6
82	0
134	0
0	1
44	0
32	123
44	88
191	0
38	0
19	0
4	0
22	0
375	0
7	1
5	0
35	0
16	0
28	0
61	0
0	2
348	0
38	0
260	0
77	0
11	0
5	0
22	5
318	53
0	0
95	0
21	0
1	0
3	0
61	0
3	180
74	0
55	0
9	0
0	13
0	0
123	0
76	0
0	3
509	0
31	0
40	0
20	0
9	22
306	0
0	0
18	0
23	0
21	0
0	0
25	0
4	0
223	0
21	0
637	0
14	0
121	0
18	0
366	0
4	0
95	0
0	0
0	0
191	0
77	0
0	25
846	0
116	0
40	0
78	0
67	0
0	0
0	11
16	0
14	0
31	0
1	8
32	0
173	0
58	0
0	1
131	0
20	0
623	609
1	0
18	0
172	0
38	0
16	1626
8	68
133	0
7	0
67	0
203	0
43	0
189	0
5	0
20	0
85	2
11	0
31	0
45	0
15	0
30	0
0	0
102	0
38	0
313	9
45	0
128	0
9	0
98	0
66	0
5	0
53	0
107	0
17	21
29	0
81	0
5	0
40	0
0	0
16	0
0	0
2	0
409	0
37	0
16	0
0	5
90	0
462	84
113	0
45	0
602	30
15	0
131	0
54	0
36	0
29	3
11	0
31	0
55	0
260	0
45	0
16	0
1	0
31	0
35	0
226	0
0	0
49	0
1156	482
83	39
130	0
268	0
35	0
61	0
82	0
0	23
1	0
0	0
242	0
1	1
0	2
34	0
40	0
1	0
40	0
136	0
18	0
42	0
85	0
327	0
23	0
39	0
42	0
52	0
221	0
49	0
44	0
43	0
7	0
3	0
215	0
42	11
32	0
49	0
1	0
13	0
3	58
183	0
76	0
18	0
70	24
1	0
143	0
2	0
198	0
59	0
24	0
110	0
0	1
0	1
27	0
21	0
144	232
1	4
509	0
60	186
1	6
92	0
65	0
426	0
7	0
118	0
486	0
320	0
38	0
0	6
45	1
23	0
47	0
271	0
42	0
85	0
25	0
37	0
49	0
26	0
60	0
0	0
4	26
25	0
120	0
67	0
29	0
0	4
105	0
181	0
41	0
113	0
57	0
0	35
32	0
14	0
13	0
52	0
180	0
29	0
15	0
377	0
59	0
11	0
0	2
0	0
74	0
107	0
213	0
106	0
88	0
12	0
64	0
911	150
0	4
264	19
15	0
119	0
3928	366
70	0
10	0
13	0
0	841
4	0
24	1
81	0
0	0
14	0
124	0
4	0
120	0
180	0
44	0
22	0
37	0
49	0
51	0
27	0
13	0
23	0
1	4
0	0
455	0
0	0
51	0
1	10
23	0
22	0
9	0
38	0
27	0
64	0
284	0
4	0
178	0
0	2291
44	0
53	0
53	0
123	0
10	0
17	0
469	0
17	0
9	0
63	0
194	0
52	0
370	0
124	0
102	0
23	4
88	0
12	3
117	0
15	0
10	0
666	0
29	11
33	0
35	0
0	23
21	0
16	0
159	8
79	16
48	0
43	0
513	0
474	0
18	0
11	0
68	0
186	0
1	23
53	0
93	0
29	0
50	0
87	0
934	0
45	0
14	0
0	0
0	0
45	0
37	0
8	0
15	1
8	44
227	288
139	0
11	0
35	0
44	7
38	0
447	0
19	21
3	33
24	0
29	0
50	2
22	0
51	7
150	0
155	0
56	0
62	0
33	0
34	0
310	517
50	0
0	0
19	0
41	0
109	0
13	0
153	0
108	0
0	0
256	535
132	1
226	0
98	0
43	0
5	4
22	0
137	0
41	0
16	0
0	2
185	0
10	10
57	0
13	0
39	0
53	0
0	2
38	0
112	0
1187	1761
49	0
8	0
95	0
46	0
35	0
385	3614
8	866
16	0
28	0
57	0
206	8
68	23
23	0
365	265
3	1
96	0
173	0
104	0
0	2
6	0
70	17
489	0
26	589
75	0
25	0
0	0
145	0
8	59
42	0
183	0
15	0
9	16
2999	88
87	0
30	0
3	0
1	3
15	0
269	0
18	0
140	21
12	0
48	0
3	0
0	27
1	0
0	0
89	0
9	14
37	0
14	0
19	35
9	0
0	0
149	46
33	0
3	0
38	0
1	0
34	0
1	18
73	0
11	0
1	0
81	0
265	7
10	0
32	0
0	2458
1	22
0	9
0	0
9	0
0	2
1	5
54	0
0	2
23	0
29	0
1216	252
1	1
78	6
63	0
20	27
1	16
17	0
0	0
73	0
187	0
15	0
45	0
196	0
0	0
139	0
11	0
13	0
30	3
26	0
64	0
50	6
310	0
22	0
6	10
6	0
21	0
6	0
0	2
16	21
0	0
2	8
0	0
2	3
0	4
