UniqueCount	AmbigCount
7	0
25	27
28	0
37	0
71	0
44	0
48	18
52	0
9	0
136	0
1	48
105	0
72	0
12	0
24	0
41	0
0	0
22	14
22	0
44	0
16	0
18	0
268	0
42	0
82	0
106	0
48	0
27	4
108	0
68	0
17	5
35	0
360	0
51	0
13	0
6	0
2	0
10	0
0	2
46	0
53	0
112	0
102	0
230	49
50	0
135	0
225	0
38	0
299	140
0	3
403	0
76	0
2	32
141	0
225	0
1422	397
1	2
3	0
100	0
123	5
42	0
474	97
155	0
79	0
23	0
48	0
48	3
347	0
30	0
14	0
36	0
42	0
39	0
49	0
187	0
92	0
4	490
30	0
48	0
0	0
14	0
153	0
30	0
71	0
0	12
13	0
0	18
38	2
243	0
18	0
97	0
2	0
0	2
22	0
13	0
76	0
21	0
33	0
30	0
345	0
133	0
17	0
71	3
0	2
478	2690
70	0
0	4
219	0
0	7
23	0
0	0
156	0
7	66
36	0
0	1
1	0
9	23
0	1
6	0
19	0
52	0
1	0
0	0
30	0
56	0
378	0
14	0
271	14
36	0
15	0
36	0
3	0
49	0
9	19
736	0
36	0
61	1
0	0
57	0
133	0
23	0
0	8
584	0
13	0
6	0
245	0
38	0
0	5
649	0
1	0
10	0
70	0
40	0
52	0
22	0
38	0
908	0
156	0
142	0
41	0
109	0
54	20
102	0
267	0
0	3
148	0
199	0
34	20
14320	192
150	0
24	0
11	0
0	17
7	21
1	0
71	0
0	30
0	401
271	0
22	0
55	0
29	0
0	0
42	0
72	0
14	0
62	0
71	1
62	0
60	0
41	3
58	0
14	0
116	0
11	0
961	0
25	0
374	187
78	0
0	1
81	0
13	0
84	0
24	0
1	0
149	0
0	0
234	0
344	0
19	0
23	0
2492	0
63	0
10	62
24	0
255	0
0	23
25	0
11	0
39	0
186	0
62	0
30	0
8	0
907	0
19	0
0	391
120	0
239	0
32	0
2	0
21	0
101	0
144	0
33	0
42	0
862	108
12	0
293	0
16	0
35	0
129	0
3	0
5	0
1	0
41	0
89	0
100	0
27	0
71	0
166	0
2	2
23	0
42	0
12	0
9	0
548	0
10	0
1	19
74	0
199	0
23	0
55	0
0	0
95	0
48	0
83	33
105	0
82	22
95	0
0	32
28	0
77	0
71	0
71	0
518	2
2538	0
19	0
196	0
21	0
304	0
22	0
267	238
6	0
73	0
10	0
93	0
232	0
76	0
0	0
161	0
61	0
78	0
284	34
334	191
168	0
19	0
45	0
15	0
154	0
1	28
502	700
74	0
14	0
16	0
234	0
61	0
22	0
18	0
9	0
0	5
499	3
23	0
55	0
252	0
50	0
78	0
269	0
8	0
14	0
50	0
24	0
0	0
33	0
1	24
28	0
0	20
20	0
40	0
185	9
73	8
221	606
95	0
10	0
16	0
107	0
463	114
36	0
29	0
6	15
9	0
95	0
52	0
777	225
9	0
0	0
39	0
95	0
237	3
44	0
118	0
50	0
4	0
0	1
16	0
16	487
77	0
598	0
169	0
0	0
15	0
37	4
7	0
416	0
19	0
33	0
51	10
65	0
140	0
0	0
13	0
56	0
111	0
41	6
16	0
277	0
94	0
5	0
24	0
1509	0
76	0
29	0
55	0
76	0
8	490
13	3
8	0
32	0
22	0
39	0
0	0
25	0
9	17
51	0
0	2
2	9
39	0
352	0
77	0
22	0
9	0
35	0
94	0
13	0
113	0
20	0
32	0
77	0
488	0
131	0
30	0
98	66
254	0
11	0
68	17
281	0
58	0
201	19
6	0
354	0
121	0
21	0
38	0
7	9
6	0
37	24
170	0
1	0
127	0
11	0
66	0
359	0
57	0
322	0
229	0
87	0
230	0
10	0
21	0
0	0
426	66
89	22
1	0
11	0
46	0
86	0
24	0
326	0
137	0
0	1
50	0
40	0
20	0
6	60
62	0
81	0
9	0
355	0
0	3
1	6
31	0
1	0
25	0
5	0
0	118
101	0
0	0
66	0
87	0
27	0
130	0
33	0
82	0
52	481
205	0
30	0
0	0
1	0
29	0
0	0
83	0
27	0
53	0
0	5
433	0
26	0
7	72
2	30
20	0
576	0
81	0
86	0
114	30
138	0
54	0
3	0
88	0
3	0
1	0
17	0
51	0
17	0
32	0
20	0
86	0
170	0
1	0
34	0
126	0
64	0
215	0
15	0
23	0
60	0
119	0
55	0
2236	0
69	0
54	0
48	0
7	0
22	0
68	0
1496	84
672	0
61	0
0	0
54	0
12	2
7	0
111	0
47	0
3	0
713	0
630	0
42	0
420	0
5	0
10	0
567	426
102	0
27	0
66	0
135	0
15	0
90	0
45	0
72	0
17	0
48	0
16	0
0	0
293	0
0	154
55	0
0	0
0	0
59	0
124	0
1	11
18	0
37	0
69	0
36	0
5	0
2	0
9	41
12	0
80	0
36	0
41	0
42	0
1	3
8	0
171	0
0	0
120	0
0	1
17	0
76	0
82	0
43	0
198	0
42	0
2	0
0	0
147	0
32	13
34	0
34	0
73	0
54	0
29	0
78	0
1	19
68	0
10	6
43	0
181	0
61	0
92	0
66	0
4	0
15	0
2	26
51	0
285	0
15	0
688	0
30	0
194	0
1	0
63	0
115	0
304	0
62	24
47	0
33	0
7	144
0	0
159	0
67	0
225	0
1	0
107	0
24	0
79	0
401	11
69	0
16	0
316	0
200	0
877	0
0	11
3	14
14	0
31	0
0	170
21	0
48	751
75	0
60	0
32	0
58	0
6	0
414	87
86	0
59	2
19	0
56	0
15	0
19	0
1844	0
98	34
95	0
5	9
24	0
0	23
1153	279
41	0
15	0
103	0
12	0
6	0
30	0
41	0
552	784
10	0
56	0
50	0
1429	0
15	0
76	0
0	0
0	0
19	0
16	2
48	4
61	0
49	0
5	3
101	0
23	0
26	0
108	0
1	0
25	0
59	0
8	0
132	0
16	0
18	0
72	0
140	0
24	2
44	0
6	0
5	0
372	0
14	0
37	0
10	0
3	0
0	0
39	0
44	0
49	0
68	0
165	0
3	13
160	0
64	0
115	0
61	0
11	0
2	0
54	0
0	19
2730	191
80	0
0	10
17	0
34	0
0	4
260	0
723	0
0	0
42	0
349	0
6	0
17	0
8	4
310	0
171	11
644	0
35	0
37	0
323	0
218	0
78	0
0	96
50	0
85	0
69	4
29	0
16	0
1	6
7	0
97	0
45	53
94	0
17	0
0	153
442	24394
119	0
134	0
10	0
63	0
11	4
10	0
107	0
3	0
0	27
29	0
2048	0
91	0
0	0
22	0
14	0
1	4
51	5
45	0
13	0
467	1573
426	0
39	0
0	0
33	0
165	0
21	0
28	0
6	0
11	0
38	0
27	0
198	0
10	1
17	0
25	0
0	0
261	55
24	1
23	11
225	0
10	11
65	0
59	0
23	0
21	0
125	0
230	0
124	0
54	0
26	0
151	0
56	0
16	0
52	0
165	0
23	0
424	0
22	22
223	0
105	0
25	377
9	0
54	0
40	0
32	0
6	413
38	0
3709	0
197	0
27	0
97	0
30	0
267	0
46	0
1	8
51	0
13	0
136	0
33	0
18	0
105	6
44	0
32	0
113	0
277	2
37	0
17	1
2	6
0	0
90	0
136	0
259	186
149	0
50	0
205	10
20	0
302	0
1	2
68	0
214	0
76	0
14	16
13	2
1	0
125	0
1002	0
1	0
141	86
0	0
70	0
1	16
21	0
511	0
3	0
22	0
38	0
0	0
8	0
160	47
7	6
126	0
47	0
23	0
8	0
53	0
144	0
7	0
0	28
7	0
0	1
5	117
3	22
9	0
14	201
110	0
25	2
313	0
947	715
61	0
11	436
36	0
2	0
42	0
6	29
25	0
55	0
7	0
0	0
18	0
12	0
5	0
59	13
0	0
1104	0
44	5
167	2
53	0
4	0
51	0
147	0
282	0
66	0
163	0
21	0
7	0
6	0
25	0
0	0
131	0
74	0
40	0
39	0
23	0
60	0
62	4573
213	0
0	20
132	0
1	0
25	0
28	0
112	0
14	46
52	0
246	0
0	4
16	0
53	0
50	0
5	13
341	0
76	0
9	0
713	0
46	0
32	0
71	0
44	0
16	0
149	0
2	7
41	0
52	0
18	0
22	0
25	0
1192	0
106	0
909	0
26	0
18	0
1284	0
32	0
947	0
33	0
0	0
24	66
2	32
86	0
97	11
70	0
1195	9516
64	0
22	0
35	0
16	0
321	0
12	0
105	0
51	0
1	0
21	0
0	0
37	10
160	0
0	0
53	0
27	0
0	0
474	1
289	0
19	0
62	0
19	0
261	24
0	1
148	0
0	0
1	0
27	7
28	0
49	0
26	0
156	0
24	0
0	9
37	0
1	0
139	0
22	0
7	0
18	0
26	0
5	34
51	3
25	0
16	0
720	0
85	0
65	0
12	0
8	0
23	0
40	0
299	0
14	0
35	0
19	0
44	0
31	0
28	0
1000	1
1	0
65	0
739	0
36	0
63	0
3	2
51	0
97	0
89	0
0	1
59	0
95	0
451	0
100	0
118	0
20	4
14	0
41	0
122	0
2	0
63	0
106	0
32	0
96	0
41	0
12	0
133	0
70	0
0	70
1	3
644	0
28	0
61	0
22	0
77	0
157	0
0	34
155	1095
24	0
38	0
55	0
0	51
15	0
47	0
77	0
0	10
2	1
108	0
45	0
0	21
133	0
66	0
2	16
70	0
289	0
13	0
121	0
5	0
0	11
46	0
0	402
149	528
30	0
64	0
0	0
24	0
43	13
147	0
0	1
48	0
1	0
125	0
40	0
32	0
54	0
68	0
21	0
47	0
27	0
69	67
5	2
57	0
41	0
10	34
2	0
894	50
26	0
1	0
16	0
86	0
167	0
1	9
113	0
0	0
1353	0
30	0
55	0
0	0
66	0
2	0
82	0
2	40
113	0
2416	0
115	0
47	0
258	0
23	0
32	0
13	0
1	0
51	0
63	0
117	0
37	0
189	0
0	17
8	0
0	0
8	0
3	1
17	0
34	0
65	0
6	0
45	0
8	0
74	0
84	0
443	227
33	0
6	0
231	114
118	0
25	0
10	0
16	0
0	1
33	0
0	0
53	0
47	0
80	1
7	0
3	0
126	0
4	0
12	22
383	0
44	0
95	0
0	0
0	2
45	0
0	143
64	2
46	0
3	9
0	3
12	0
4	29
5	0
57	0
39	0
113	0
0	3
52	0
40	0
389	66
3	0
22	0
16	0
28	0
17	0
13	0
141	0
0	1
19	0
131	0
22	9
37	2
5	0
29	0
56	0
23	0
21	0
113	0
27	0
48	0
2	0
52	0
147	0
10	0
17	81
92	0
200	27
11	0
82	0
156	0
0	0
54	21
81	14
2	13
10	0
14	0
56	0
0	36
18	0
0	6
20	0
127	12
7	0
66	0
55	0
40	0
3	0
46	0
565	0
54	0
1	0
24	0
2172	0
1	10
29	0
170	0
71	0
12	1108
40	0
6	0
55	0
11	0
7	0
78	0
9	0
0	0
44	0
54	0
65	0
24	0
2	0
116	0
1	4
197	0
557	0
0	0
24	0
17	52
26	0
13	0
41	0
61	0
1	0
0	0
0	0
88	0
34	0
42	0
15	0
34	0
0	23
20	0
55	4
88	0
0	31
19	0
109	0
82	0
351	0
561	49
214	0
15	0
18	0
90	0
107	0
561	0
24	0
33	0
56	0
33	0
149	0
134	0
278	1015
122	0
36	45
10	0
359	0
125	0
20	0
56	0
22	0
72	0
82	0
12	0
51	0
0	0
95	0
203	0
87	0
321	0
109	0
8	40
13	20
43	0
0	20
26	0
26	0
0	0
43	0
58	0
97	0
9	0
1	17
0	46
925	0
191	0
228	377
95	0
0	0
85	0
34	0
39	0
0	0
270	3
70	15
838	227
31	0
60	0
0	0
17	0
173	0
108	0
148	0
85	0
112	0
56	0
24	0
203	0
0	27
17	0
115	0
13	0
22	14
1	0
0	0
55	0
3	54
31	0
21	0
128	0
18	0
55	0
128	0
97	0
566	0
7	0
26	0
145	0
17	0
114	0
15	0
17	0
133	0
2	0
3	0
7	0
88	1
22	0
29	0
15	0
0	7
136	0
596	12
21	0
75	0
0	12
49	0
202	0
0	67
381	0
70	0
62	9
101	0
104	0
11	0
46	0
6	5
58	0
13	0
14	0
37	0
96	10
75	0
6	0
91	0
46	0
37	0
270	0
43	0
572	0
77	0
153	0
217	0
214	0
107	0
47	0
16	0
33	0
4	0
6	17
39	0
30	0
12	0
21	0
209	0
1	0
146	0
212	0
304	0
25	0
1110	1775
274	0
43	0
20	0
1252	419
37	0
22	0
6	0
62	0
674	78
25	0
280	0
11	0
1025	0
274	0
3	0
27	0
288	0
12	0
0	0
27	0
2412	0
225	0
0	0
93	48
1	0
54	0
1	0
88	0
560	581
7	10
28	0
0	1
7	37
28	0
32	0
225	0
55	0
21	0
98	0
12	41
118	6
0	0
0	0
11	0
741	0
139	0
593	0
127	0
0	20
33	0
73	0
2	0
147	0
8	0
1	0
0	2507
8	0
22	0
19	0
23	0
75	0
91	0
69	0
73	0
14	0
41	0
20	0
25	0
84	0
120	0
17	0
60	0
10	0
8	1
58	15
393	0
25	0
0	6
72	0
55	0
0	0
10	0
170	0
691	0
508	0
77	0
29	0
67	0
57	0
4	0
29	0
137	0
8	0
35	0
23	0
340	86
42	0
14	0
51	0
0	22
18	0
888	0
109	0
20	0
272	0
506	0
31	0
16	0
78	0
1	43
44	0
105	3
47	0
30	0
1319	0
25	0
4	0
0	3
29	0
57	0
57	0
22	0
143	62
201	0
0	7
11	0
57	0
103	0
84	0
85	0
128	0
365	5903
1	0
6	0
14	0
22	0
0	2
140	0
64	0
23	0
1	0
29	0
3	0
0	10
34	0
2	0
190	0
206	0
13	0
249	0
0	5
61	0
134	0
0	0
39	0
205	0
42	0
14	0
34	0
234	187
265	0
0	0
546	0
0	0
353	270
166	0
37	0
32	0
0	3
33	1
10	0
1	0
99	0
14	0
11	0
376	0
186	0
34	0
0	0
16	0
207	0
0	0
41	0
35	0
1	0
29	0
96	0
307	0
0	12
3	0
0	0
160	9
29	0
88	0
31	0
41	0
73	0
0	0
68	0
32	75
37	0
17	0
27	0
30	0
22	0
67	0
20	0
15	0
208	0
116	0
7	0
36	0
100	0
6	34
190	0
94	0
31	0
16	0
21	0
7	0
0	2
179	0
25	0
136	0
12	0
353	0
248	15
327	0
92	0
114	0
55	0
109	0
53	0
763	1
0	0
102	0
13	0
121	0
0	0
20	0
26	13
34	0
0	0
43	2
207	0
86	0
4	0
1817	0
126	0
9	0
100	0
120	0
33	0
2	0
12	1
43	0
40	0
74	0
0	0
66	0
0	4
219	18
1	124
8	0
44	60
85	0
33	1
89	0
1	2
25	16
26	0
22	0
66	0
34	0
20	0
90	0
93	0
0	8
566	0
25	0
44	4
79	0
1	6
97	11
248	0
20	0
40	0
19	0
32	16
2	0
23	0
214	0
14	0
14	0
10	0
192	0
35	0
0	0
59	0
43	0
79	0
0	6
10	0
148	0
7	0
7	0
45	0
61	0
158	0
7	0
1	2
431	0
5	0
2	0
44	0
49	0
39	24
47	3
14	16
29	0
43	0
128	0
67	0
5495	0
82	0
75	0
1	0
26	0
118	0
124	0
0	3
40	0
21	0
9	0
2	0
67	0
1	0
33	0
27	0
334	0
252	0
63	0
36	0
14	20
1	29
0	1
12	0
158	0
0	0
117	0
40	0
39	0
73	0
1972	0
18	0
21	0
55	0
100	0
43	0
52	0
19	0
0	4
33	0
149	0
96	979
28	0
15	0
10	1
80	0
8	0
135	0
27	0
20	0
256	0
26	0
165	0
3	15
20	0
5	0
20	0
148	0
24	0
0	9
7	0
32	0
13	13
67	0
24	0
8	39
40	0
68	0
9	0
19	0
114	22
87	0
39	0
42	0
24	0
1	0
30	0
25	0
22	0
307	24394
110	0
48	0
10	0
48	0
48	0
65	0
35	0
43	0
36	4775
27	5
47	0
150	0
207	201
13	0
33	0
37	0
178	0
2	4
16	419
231	0
18	0
6	0
3505	8973
25	19
150	0
10	0
0	55
6	0
25	2
38	0
7	0
32	0
40	0
2	0
91	0
4	0
0	0
45	0
64	0
58	0
416	164
23	23
18	4
12	0
178	0
0	0
12	0
12	0
0	0
247	0
165	0
15	0
18	0
38	0
0	3
29	0
60	0
17	0
15	0
22	0
29	0
24	0
134	6
37	0
3	15
12	0
971	0
118	0
19	0
676	0
97	0
15	0
28	0
5	0
184	0
104	0
63	0
2	48
19	0
36	0
11	0
65	0
26	0
4	36
307	0
72	0
127	0
14	20
57	0
3	14
0	0
15	1
42	0
44	0
65	0
160	3
1	3
0	2345
43	0
4	0
104	0
67	0
49	0
0	0
32	0
17	0
21	0
0	3
3	0
1	16
37	3
0	4
25	0
56	0
10	0
6	0
11	0
4	0
11	0
38	0
12	0
21	0
143	0
41	0
23	0
45	0
0	0
5	0
178	0
40	0
24	1
152	3
34	1522
71	44
9	0
57	0
1047	0
6	0
0	5
68	0
23	0
86	0
123	0
163	0
46	28
135	0
19	0
16	0
1	2
19	0
88	0
9	0
18	0
45	0
8	0
6	0
462	0
28	0
26	0
0	1
209	0
5	0
63	0
41	0
63	0
12	0
32	0
56	0
12	0
53	7
47	0
78	0
53	0
2	0
235	0
75	0
31	0
4	8
1	27
24	0
0	3
30	0
5	0
1	21
587	0
36	0
442	0
31	0
7	0
501	0
109	0
27	0
4	3
82	0
23	0
89	0
129	0
27	0
0	0
265	0
34	0
19	0
86	0
3	1
213	0
12	0
24	0
220	0
526	0
0	1
68	0
0	2428
92	0
70	0
17	0
93	0
61	0
48	0
7	0
211	0
17	0
27	0
10	0
25	0
68	8
71	0
49	0
5039	108
34	0
24	0
34	0
86	8
126	0
49	0
0	13
96	6
2	0
57	0
11	0
123	0
160	0
73	0
5	0
17	0
48	0
181	0
51	0
1	0
34	0
64	0
24	0
14	0
0	0
44	42
136	0
16	0
8	0
38	13
20	0
64	0
39	0
1	0
27	0
72	0
4	0
11	0
20	0
913	0
65	0
29	0
56	0
18	0
79	0
10	0
57	0
181	0
104	0
23	0
0	9
31	0
347	0
1	26
6	0
0	128
32	0
93	2
99	0
226	0
0	0
54	0
135	0
106	0
43	0
36	0
37	0
44	0
30	0
74	0
5	0
98	0
0	2
1110	7
33	0
3	0
42	0
44	3
45	0
0	0
3958	20464
210	22
139	0
11	0
42	0
11	0
0	11
35	0
42	0
19	0
9	0
13	0
79	0
86	0
234	0
59	0
40	0
172	0
6	48
199	0
113	0
21	0
383	0
63	0
42	0
15	0
0	2
6	0
149	0
49	0
45	0
45	0
397	0
0	65
41	0
65	0
42	0
50	0
245	0
9	0
796	78
20	0
7	49
22	0
0	3
408	0
1	0
14	0
32	0
0	1
0	0
56	0
135	0
233	0
408	0
166	0
497	0
5	16
1042	2690
42	0
80	0
23	0
16	0
5215	0
35	0
38	0
51	0
31	34
64	0
18	0
284	0
50	0
19	0
43	0
49	0
2	0
239	0
18	1
72	0
12	0
547	0
95	82
18	18
131	0
29	0
0	0
77	0
2	6
168	0
0	12
45	0
2	8
87	0
32	0
5	27
13	0
60	0
63	0
489	0
69	0
57	0
889	0
17	0
35	0
53	0
54	18
22	0
0	0
40	0
0	0
85	0
25	0
0	0
46	0
229	0
104	0
104	4
0	127
0	0
4	0
2	0
1	0
50	23
311	0
740	50
33	4
84	0
57	20
17	0
193	0
35	0
1	4
65	0
13	0
75	0
35	0
24	0
105	19
68	0
27	0
9	3
0	4
30	0
11	0
17	0
59	0
69	0
478	14
35	0
463	84
2	10
68	0
921	3
111	0
251	48
35	0
1	0
1	61
0	4
27	0
62	0
59	0
44	0
2	0
192	0
63	0
41	0
377	89
140	0
21	0
24	0
101	0
16	0
118	0
15	0
59	0
32	0
1	0
37	0
558	28
28	1
56	0
0	79
41	0
37	0
37	0
20	0
66	2
18	0
130	293
19	0
30	0
67	0
197	8
41	0
184	0
98	0
1057	0
142	0
243	1015
196	0
28	0
224	0
21	0
0	1079
1	0
38	0
35	0
22	0
0	0
0	0
19	0
19	65
173	0
29	0
55	15
8	12
215	17
0	28
0	9
6	0
12	0
436	0
59	10
14	0
33	0
28	0
6	2
245	0
3	0
17	0
220	1877
41	0
228	0
47	0
68	0
24	0
5	6
76	0
13	0
0	27
1	0
33	0
0	0
16	0
28	0
45	0
201	0
170	0
193	0
491	3
0	0
46	0
22	0
176	0
0	0
12	0
1	0
33	0
43	0
442	0
9	34
16	0
13	0
67	14
88	0
262	640
96	0
112	0
42	0
14	0
0	4
12	0
40	0
14	0
161	0
69	0
4	0
3	0
253	14
17	0
31	0
44	0
2	0
27	0
12	0
43	0
38	0
11	0
58	0
39	0
44	0
246	0
0	1
1148	0
75	0
7	0
41	0
10	0
86	0
5	0
72	0
118	0
10	0
67	0
292	83
168	0
31	10
4	2
50	4
101	0
13	0
360	0
82	0
36	0
24	61
22	0
580	4
13	60
25	0
5	4
0	0
151	0
8	0
13	0
29	0
424	0
29	0
203	0
101	0
60	0
1	0
122	0
70	0
77	0
0	0
10	0
112	0
37	0
88	0
162	0
804	14
263	0
136	0
109	0
0	0
18	6
55	0
551	0
39	0
11	0
102	0
104	417
28	0
79	0
0	0
30	0
8348	0
0	0
43	26
75	0
73	32
1	0
384	0
1	0
3	0
8	40
56	0
30	0
17	5
428	56
127	0
39	0
0	0
47	2
1	0
0	0
56	0
7	0
66	0
20	0
40	0
0	0
34	0
1	0
1	5
35	9
27	0
119	505
0	0
34	0
81	0
31	0
17	0
52	0
104	3
185	0
196	0
40	0
22	0
1	0
77	0
70	0
40	0
34	0
112	2
30	0
0	4
83	0
129	0
1	1
53	0
26	134
52	79
202	0
33	0
12	0
1	0
21	0
365	0
12	1
6	1
32	0
18	0
36	0
50	0
0	7
317	0
49	0
254	0
87	0
16	0
3	0
9	3
297	60
0	0
95	0
20	0
1	0
1	0
56	0
2	159
71	0
56	0
13	0
0	23
0	0
129	0
76	0
1	4
506	0
25	0
37	0
32	0
19	32
331	0
0	0
25	0
29	0
23	0
0	0
26	0
2	0
199	0
25	0
665	0
17	0
158	0
28	0
364	0
0	0
77	0
0	0
0	1
203	0
78	0
1	25
815	0
120	0
45	0
85	0
55	0
0	0
3	5
11	0
35	0
27	0
1	8
25	0
161	0
60	0
0	1
118	0
31	0
606	610
0	0
11	0
165	0
40	0
23	1596
9	61
111	0
9	0
78	0
190	0
53	0
155	0
6	0
22	0
86	2
12	0
24	0
75	0
21	0
27	0
0	0
113	0
37	0
365	10
50	0
113	0
11	0
108	0
58	0
12	0
59	0
95	0
30	18
36	0
63	0
9	0
57	0
0	0
11	0
0	5
2	0
351	0
38	0
20	0
0	1
97	0
489	79
116	0
62	0
597	34
22	0
156	0
51	0
27	0
29	12
21	0
28	0
38	0
249	0
47	0
10	0
0	2
26	0
43	0
284	0
0	0
29	0
1196	417
77	31
120	0
245	0
40	0
59	0
103	0
0	20
2	0
2	0
241	0
0	1
0	0
31	0
40	0
3	0
37	0
161	0
18	0
28	0
86	0
327	0
26	0
33	0
55	0
41	0
226	0
54	0
30	0
38	0
9	0
3	0
231	0
35	5
31	0
59	0
1	0
19	0
3	55
183	0
65	0
30	0
59	27
4	0
182	0
1	0
204	0
55	0
17	0
109	0
0	2
0	0
28	0
25	0
139	232
0	4
499	0
68	178
0	5
98	0
95	0
399	0
1	0
118	0
502	0
353	0
39	0
0	1
52	3
15	0
48	0
271	0
48	0
87	0
22	0
36	0
51	0
18	0
56	1
0	0
4	18
17	0
126	0
62	0
24	0
0	5
132	0
173	0
31	0
104	0
40	0
0	50
26	0
12	0
14	0
49	0
192	0
39	0
20	0
331	0
51	0
14	0
0	3
0	0
86	0
83	0
197	0
114	0
113	0
14	0
54	0
887	158
0	1
221	12
15	0
119	0
3986	367
87	0
15	0
18	0
0	835
9	0
30	0
87	0
0	1
12	0
110	0
5	0
144	0
199	0
21	0
26	0
35	0
53	0
64	0
27	0
19	0
21	0
0	6
0	0
423	0
1	0
51	0
0	8
29	0
23	0
9	0
31	0
21	0
64	0
294	0
4	0
161	0
0	2285
52	0
66	0
52	0
115	0
9	0
20	0
440	0
19	0
4	0
52	0
161	0
61	0
328	0
118	0
108	0
29	2
69	0
15	4
112	0
13	0
9	0
675	0
29	15
17	0
30	0
0	14
20	0
18	0
128	12
69	13
47	0
51	0
557	0
440	0
25	0
9	0
70	0
165	0
1	39
57	0
95	0
27	0
35	0
73	0
953	0
35	0
16	0
0	0
1	0
48	0
33	0
5	0
21	1
12	32
208	293
173	0
20	0
44	0
56	6
41	0
448	0
18	25
2	39
38	0
37	0
71	2
29	0
43	9
181	0
139	0
79	0
62	0
30	0
40	0
294	528
50	0
0	0
18	0
42	0
126	0
20	0
142	0
95	0
0	0
215	593
132	3
259	0
106	0
36	0
6	1
24	0
162	0
58	0
27	0
0	1
171	0
21	13
52	0
8	0
34	0
55	0
0	3
41	0
103	0
1165	1863
44	0
4	0
92	0
50	0
43	0
393	3634
6	837
14	0
26	0
54	0
212	5
71	20
34	0
377	251
5	1
94	0
188	0
99	0
0	0
7	0
91	17
525	0
18	615
74	0
28	0
0	0
145	0
14	45
53	0
166	0
24	0
14	13
3003	79
88	0
39	0
12	0
2	2
18	0
302	0
20	0
142	19
24	0
42	0
14	0
3	34
2	0
2	0
93	0
1	20
24	0
5	0
19	40
5	0
1	1
153	32
30	0
5	0
29	0
1	0
48	0
4	30
66	2
7	0
3	1
81	0
258	3
11	0
28	0
0	2447
2	21
0	22
0	0
18	0
0	0
3	1
85	0
0	3
23	0
28	0
1270	263
1	2
84	4
54	0
28	26
0	21
15	0
0	0
70	0
177	0
7	0
39	0
190	0
0	0
134	0
12	0
15	0
32	0
23	0
54	0
34	7
322	0
23	0
4	16
5	0
30	0
8	5
0	3
12	29
0	0
4	9
0	0
2	0
0	2
